screen_name,acct_age,follower_count,friends_count,statuses_count,favorites_count,avg_status_count,verified_acct,default_image,default_profile,rel_new_acct,isbot
stockfuture1,2450,410,981,11334,970,4.626122448979592,0,0,1,0,0
GhantaDhari,288,5,41,143,3,0.4965277777777778,0,0,1,0,0
tohidivity,3866,677,367,3703,462,0.9578375581996896,0,0,0,0,0
HouseofPernin,44,4,3,58,19,1.3181818181818181,0,0,1,1,0
navedns1,944,84,88,372,83,0.3940677966101695,0,0,1,0,0
PranavSinghRSS,61,682,743,929,3507,15.229508196721312,0,0,1,1,1
FansOwaisi,136,572,23,113,265,0.8308823529411765,0,0,1,1,0
AlkaJanakraj,270,16118,4440,1075,563,3.9814814814814814,0,0,1,1,0
ds4news,1306,513,35,4063,967,3.1110260336906586,0,0,1,0,0
AshishV_DU,1023,20,98,25,109,0.024437927663734114,0,0,1,0,0
ADIL_KHAN_B6,785,16,287,68,87,0.08662420382165605,0,0,1,0,0
VIBHUBANSA,1947,118,503,5447,9431,2.7976373908577297,0,0,0,0,0
pukhraj711,2251,2181,5001,12301,52010,5.464682363394047,0,0,1,0,0
AdarshN_Singh,2043,20,452,2102,560,1.028879099363681,0,0,0,0,0
intodust_in,2753,294,219,29438,64,10.693062114057392,0,0,0,0,0
iamseeratraza,1415,416,317,1851,2485,1.3081272084805653,0,0,0,0,0
HarshSh84194349,49,0,37,25,13,0.5102040816326531,0,0,1,1,0
LawyerInBaking,3330,751,82,2162,3942,0.6492492492492492,0,0,0,0,0
SurajShukla70,904,90,262,2395,15617,2.649336283185841,0,0,1,0,0
VijayRa72161087,645,28,296,287,1580,0.4449612403100775,0,0,1,0,0
tabrezhasan111,2030,68,170,8180,958,4.029556650246305,0,0,0,0,0
IamErSPSingh,422,1529,2008,11134,11753,26.38388625592417,0,0,0,0,0
Tanmoy_Fetsu,749,147,522,2741,10432,3.65954606141522,0,0,1,0,0
PANKAJBULKUNDE,2156,57,210,408,198,0.18923933209647495,0,0,0,0,0
ABVPVidarbha,1644,636,329,681,404,0.4142335766423358,0,0,0,0,0
dheerendra075,2094,1581,448,40542,29614,19.361031518624642,0,0,1,0,0
JoshiSurabi,635,115,380,1107,1624,1.7433070866141733,0,0,0,0,0
vipul9025,1266,25,18,840,278,0.6635071090047393,0,0,1,0,0
Sk_Rizwan_Sk,1804,224,1029,3335,463,1.848669623059867,0,0,0,0,0
pks_king,3086,510,652,9143,14445,2.962734931950745,0,0,0,0,0
sul_acid,2217,129,391,2737,4394,1.234551195308976,0,0,1,0,0
sansaniABP,1940,19886,182,14137,880,7.2871134020618555,1,0,0,0,0
iRohitChoudhary,3042,3075,54,604,446,0.1985535831689678,0,0,0,0,0
ManojPuthal,342,1704,2103,3047,4118,8.909356725146198,0,0,1,0,0
KeyurJo03173258,1166,64,115,381,634,0.32675814751286447,0,0,1,0,0
pathikrit2sen,3773,1413,636,7383,580,1.9567983037370793,0,0,0,0,0
santosh_pyasa,3585,126,277,484,166,0.13500697350069735,0,0,0,0,0
vivekrajojha,2383,97,45,115,147,0.04825849769198489,0,0,0,0,0
NitinGarg0131,40,34,301,432,91,10.8,0,0,1,1,0
net_for_the_web,368,24,60,1207,11261,3.279891304347826,0,0,1,0,0
DriftikharPTI,2646,2845,16,142077,105312,53.69501133786848,0,0,1,0,0
sumitsonii,3509,347,720,9011,8184,2.5679680820746653,0,0,0,0,0
rahmani014,1196,80,167,1232,11161,1.0301003344481605,0,0,0,0,0
Real_moni_,749,40542,23249,38679,33871,51.640854472630174,0,0,1,0,1
AkshatSrivasta,343,1,62,331,153,0.9650145772594753,0,0,1,0,0
DJibranKhanReal,1536,58,125,982,1186,0.6393229166666666,0,0,1,0,0
shriparv,4121,2521,3311,395924,81096,96.0747391409852,0,0,0,0,0
Mohamma22011983,407,10,33,183,1316,0.44963144963144963,0,0,1,0,0
PrasenjeetKuma6,1419,719,305,2304,4119,1.6236786469344608,0,0,1,0,0
Silent_Budhha,444,76,61,15754,9579,35.48198198198198,0,0,1,0,0
AherAlok,368,25,722,391,2087,1.0625,0,0,1,0,0
Singh_Pravesh7,471,4,43,20,34,0.04246284501061571,0,0,1,0,0
MyThoughtFirst1,376,5,170,110,50,0.2925531914893617,0,0,1,0,0
karan_shaddy,829,86,217,629,5748,0.758745476477684,0,0,1,0,0
rabishranjan94,3157,238,176,1826,663,0.578397212543554,0,0,0,0,0
iamSawanRaj,1266,79,688,3396,5147,2.6824644549763033,0,0,1,0,0
Ketanspatel87,1042,163,2529,11251,15741,10.797504798464491,0,0,1,0,0
IamDineshDevani,1009,1736,3052,5187,2865,5.1407333994053515,0,0,1,0,0
mmaq78,3425,22,13,1335,5915,0.3897810218978102,0,0,1,0,0
VishalJiDass1,109,113,459,626,520,5.743119266055046,0,0,1,1,0
BurningIce_AK,2078,57,66,417,515,0.2006737247353224,0,0,1,0,0
tweetstulip,628,120,545,3834,3288,6.1050955414012735,0,0,0,0,0
MdSalmanRayeen4,596,144,242,564,3311,0.9463087248322147,0,0,1,0,0
FaizanJaamil,1845,266,154,4463,4338,2.418970189701897,0,0,0,0,0
adarshbihari11,1746,59,690,388,403,0.2222222222222222,0,0,1,0,0
shuklajyotira,1120,316,413,98,3471,0.0875,0,0,1,0,0
ekram_urrab,728,785,845,1299,415,1.7843406593406594,0,0,1,0,0
yadavbrajkishor,3012,494,685,13459,13427,4.468459495351926,0,0,0,0,0
saket71,3843,21930,1151,179860,147510,46.801977621649755,0,0,1,0,1
habibul_bepari,597,32,395,487,133,0.8157453936348409,0,0,1,0,0
A_Mueed_Khan,863,238,142,238,1588,0.27578215527230593,0,0,1,0,0
AkkiJs,1587,27,3,56,10,0.03528670447385003,0,0,1,0,0
navedar,3418,74,906,824,2407,0.24107665301345815,0,0,0,0,0
GallivanterSoul,81,97,332,1984,3883,24.493827160493826,0,0,1,1,0
bakvvaas,3802,575,438,5631,51,1.4810625986322987,0,0,0,0,0
indiarightnow,3959,615,146,17781,106,4.491285678201566,0,0,1,0,0
tahirsams4,56,110,366,3133,49976,55.94642857142857,0,0,1,1,0
__491997,372,484,299,8958,25979,24.080645161290324,0,0,1,0,0
anujtripathi06,3752,93,86,1395,322,0.3718017057569296,0,0,0,0,0
PrachiBeHappy,1042,1356,337,34673,33167,33.27543186180422,0,0,1,0,0
_shomy,3258,498,28,14439,1782,4.431860036832412,0,0,0,0,0
GreenTwinLeaves,2816,1750,3031,64616,17678,22.946022727272727,0,0,0,0,0
devilson402,3044,347,1116,6693,4725,2.1987516425755587,0,0,1,0,0
Mr_Swatantra,810,9293,1405,9909,11973,12.233333333333333,0,0,1,0,0
VedpathakMihir,677,548,357,760,981,1.122599704579025,0,0,0,0,0
BelieveFacts_,522,641,417,1212,1778,2.32183908045977,0,0,1,0,0
DaMrity667,120,40,270,1193,1354,9.941666666666666,0,0,1,1,0
anks0212,554,1,8,49,110,0.08844765342960288,0,0,1,0,0
SidShariq,3538,227,525,3911,3658,1.1054267947993217,0,0,0,0,0
PrasadKVSN,1334,350,1727,3264,3093,2.446776611694153,0,0,1,0,0
ShanuMansoorish,762,145,386,696,15706,0.9133858267716536,0,0,1,0,0
sonuv123,1066,450,551,624,1817,0.5853658536585366,0,0,1,0,0
shahnawazalammm,1215,2524,3161,936,11708,0.7703703703703704,0,0,1,0,0
erpankajvyas,3787,5247,632,23146,9188,6.111961975178241,0,0,0,0,0
AjayRajModi,2220,136,222,424,645,0.19099099099099098,0,0,1,0,0
kissebaaji,359,412,1858,1088,163,3.030640668523677,0,0,1,0,0
ErPavanpiet029,2546,48,281,3644,2651,1.4312647289866458,0,0,0,0,0
im_mwk,1833,85,103,227,184,0.12384069830878341,0,0,1,0,0
carolkrish,3583,3026,729,9786,10575,2.7312308121685738,0,0,1,0,0
ParvezTKhan,1140,78,98,489,1202,0.42894736842105263,0,0,1,0,0
SinghNupendra,934,110,463,832,332,0.8907922912205567,0,0,1,0,0
MaheshMPR23,897,21,159,308,3071,0.3433667781493868,0,0,1,0,0
ArifAli89950889,181,46,164,498,893,2.751381215469613,0,0,1,1,0
SanjoyRoyTWA,1629,5065,470,28390,10985,17.427869858809085,1,0,0,0,0
birjeshtweets,2467,20,77,722,2430,0.29266315362788814,0,0,1,0,0
raj_jaik,164,755,856,410,1654,2.5,0,0,1,1,0
depuru3,3584,66,7,1072,13,0.29910714285714285,0,0,0,0,0
iPraneet,2734,296,1920,10782,33580,3.9436722750548645,0,0,0,0,0
kausar_nargis,487,1609,1519,2286,5956,4.694045174537988,0,0,1,0,0
VikalpTripathi3,875,749,1913,4187,6936,4.785142857142858,0,0,1,0,0
daanishmehra,3898,135,12,4792,26,1.2293483837865573,0,0,0,0,0
Sid_enlighten,3323,668,971,13589,18610,4.089377068913632,0,0,1,0,0
Rahulku72571656,1463,13,128,59,100,0.04032809295967191,0,0,1,0,0
KetansinhS,2299,1070,1842,2343,4656,1.0191387559808613,0,0,0,0,0
SaqulainH,516,75,169,1139,6332,2.2073643410852712,0,0,1,0,0
AbdurRehmam6,205,43,105,1432,1767,6.985365853658537,0,0,1,1,0
nadir_rizvii,1500,10835,405,4062,510,2.708,0,0,1,0,0
VanshBhati19,54,0,27,6,11,0.1111111111111111,0,0,1,1,0
kiranmai_rj,3606,440,223,1016,364,0.2817526344980588,0,0,0,0,0
ManishC89072914,449,22,68,153,848,0.34075723830734966,0,0,1,0,0
soumitraroy,3686,407,444,10259,899,2.7832338578404774,0,0,0,0,0
Bilalmuhammad76,1169,53,77,510,1071,0.43627031650983744,0,0,1,0,0
Biky84378926,77,11,273,1171,4452,15.207792207792208,0,0,1,1,0
ABDULWA25305935,105,52,221,622,1858,5.923809523809524,0,0,1,1,0
haidayat_md,182,5,107,570,1434,3.131868131868132,0,0,1,1,0
Gulzaraalam,2244,524,626,4681,6832,2.086007130124777,0,0,1,0,0
TheShobhitAzad,1360,10202,674,72082,9509,53.00147058823529,0,0,1,0,1
anischoudhury,3596,74,545,2329,11618,0.6476640711902113,0,0,0,0,0
YousufRiaz1,2302,3000,4178,21575,16888,9.372284969591659,0,0,0,0,0
Pawan18900066,560,447,416,201,18,0.35892857142857143,0,0,1,0,0
onlyshafaq,3681,1842,1218,8005,1466,2.1746807932627004,0,0,0,0,0
realvmw,1654,15,50,222,302,0.13422007255139057,0,0,1,0,0
ZindagiRocksIt,1531,424,949,10077,16194,6.581972566949706,0,0,1,0,0
parth1dahiya,1449,169,84,1303,7748,0.8992408557625949,0,0,1,0,0
M_N_thinker,2115,161,71,2948,5497,1.393853427895981,0,0,1,0,0
rajeevforindia,3672,50,493,3937,7429,1.0721677559912854,0,0,0,0,0
Miya__Bhai,2574,1510,70,11456,4765,4.45066045066045,0,0,0,0,0
Thenaveenpatil,2916,35,476,767,178,0.2630315500685871,0,0,1,0,0
Nizamud44120499,714,828,1073,5359,3283,7.5056022408963585,0,0,1,0,0
nympho_agr,55,116,49,351,727,6.381818181818182,0,0,1,1,0
journalistram,1866,1540,448,6710,22532,3.5959271168274385,0,0,0,0,0
bookoflifek,657,196,599,16130,24965,24.550989345509894,0,0,1,0,0
FreedomSutra,55,121,352,2699,1841,49.07272727272727,0,0,1,1,0
Himanshu3194,2875,46,4,594,3,0.2066086956521739,0,0,0,0,0
VotHardVotHard,429,433,530,7269,31652,16.944055944055943,0,0,1,0,0
anildubey04,3674,564,1230,2354,7861,0.6407185628742516,0,0,1,0,0
iPrakashSriv,3279,12531,1941,309462,64536,94.37694419030193,0,0,1,0,1
pradeepsingh83,3530,1546,2506,74215,11138,21.024079320113316,0,0,0,0,0
Jugni_Kehndi_E,1137,10791,565,25422,1259,22.358839050131927,0,0,1,0,0
m_RajSingh,256,65,250,1931,15834,7.54296875,0,0,1,1,0
vastalitech,3798,10795,5908,99028,106727,26.07372301211164,0,0,0,0,0
rikhav_mali,3570,61,31,1197,12668,0.3352941176470588,0,0,0,0,0
Raasshhhyyy,388,77,45,1754,21212,4.520618556701031,0,0,1,0,0
abhishekghosale,3514,81,70,2916,3377,0.829823562891292,0,0,0,0,0
dhvani_voice,804,3838,832,4771,14104,5.9340796019900495,0,0,1,0,0
sabina222,3493,425,270,7178,8877,2.054967077011165,0,0,1,0,0
arif786khan,3647,41,212,207,1546,0.05675897998354812,0,0,0,0,0
PravinIN_,30,5,283,148,797,4.933333333333334,0,0,1,1,0
Yaksh_Prashna,197,29,77,1242,601,6.304568527918781,0,0,1,1,0
KarurKishor,2840,25,81,544,213,0.19154929577464788,0,0,0,0,0
syamMehar,2488,450,506,8254,12515,3.317524115755627,0,0,1,0,0
MeghUpdates,344,2974,845,8455,13828,24.578488372093023,0,0,1,0,0
sukuvijay,2503,20,110,253,152,0.10107870555333599,0,0,1,0,0
iPriyankSharma,1001,192,0,146,0,0.14585414585414586,0,0,0,0,0
iGauravMahajan,3826,476,1293,11618,9335,3.03659174072138,0,0,0,0,0
aawarahumain,3420,76,74,7680,767,2.245614035087719,0,0,1,0,0
JarnailSinghAAP,3473,52233,261,6917,6135,1.991649870429024,1,0,1,0,0
ArjunasPw,2178,276,518,962,50,0.44168962350780533,0,0,0,0,0
Adityarathi1012,170,57,148,2761,2503,16.241176470588236,0,0,1,1,0
CaptAKJ,2422,547,647,10055,10780,4.151527663088356,0,0,1,0,0
sameer_svhyd,2999,274,226,2949,962,0.9833277759253084,0,0,0,0,0
roshanigam1989,1737,17,5,1369,599,0.788140472078296,0,0,1,0,0
MrFaizanraj1,138,68,178,291,9285,2.108695652173913,0,0,1,1,0
RamMehr62341894,1138,1919,1969,9164,6407,8.052724077328646,0,0,1,0,0
Bibhu_Adhikary,1731,17,50,65,692,0.03755054881571346,0,0,0,0,0
shikexempt,3724,356,1184,630,4700,0.16917293233082706,0,0,1,0,0
Shaline2ee,681,2048,285,9319,5901,13.684287812041116,0,0,1,0,0
RikameSaurabh,1982,205,161,569,11446,0.2870837537840565,0,0,1,0,0
PundiJi,21,1,19,12,0,0.5714285714285714,0,0,1,1,0
MohammedOzair11,712,108,117,460,636,0.6460674157303371,0,0,1,0,0
manven_sharma,2168,71,173,783,422,0.36116236162361626,0,0,1,0,0
PintuParihar8,746,171,229,1589,9106,2.1300268096514747,0,0,1,0,0
Zalim_Jat,2257,2231,2752,8731,1123,3.868409392999557,0,0,1,0,0
BOONMITRA,3586,733,117,10027,12587,2.7961517010596766,0,0,0,0,0
JK_theIndian,2351,424,710,5707,335,2.4274776690769886,0,0,0,0,0
yaxhiii,11,76,44,173,74,15.727272727272727,0,0,1,1,0
sunilgausingha,2694,754,1515,4189,4970,1.5549368968077208,0,0,1,0,0
humanbeing1857,1534,488,798,8127,666,5.297913950456324,0,0,0,0,0
SamalStyle,3295,113,217,1905,1624,0.5781487101669196,0,0,0,0,0
tejasrao11,2915,373,808,938,3172,0.32178387650085766,0,0,0,0,0
navis1692,3225,35,51,222,403,0.06883720930232558,0,0,1,0,0
KailashMenariya,2714,1834,1072,1973,76287,0.7269712601326456,0,0,1,0,0
velawrites_in,1343,54,1,2637,735,1.9635145197319435,0,0,0,0,0
avinashchoubey,3886,5321,1163,91738,25652,23.60730828615543,0,0,0,0,0
DhirajKSinghBJP,21,361,890,662,274,31.523809523809526,0,0,1,1,0
naksha,42,1,87,27,63,0.6428571428571429,0,0,1,1,0
iamaneeskhn,387,925,159,9136,69303,23.607235142118864,0,0,1,0,0
BabyBleedGreen,858,6462,6288,3290,5126,3.8344988344988344,0,0,1,0,0
drnitinchaube,3538,317,319,15651,5670,4.423685698134539,0,0,0,0,0
ranjeet93399,3589,295,169,19797,43412,5.51602117581499,0,0,1,0,0
DuguBabu,625,2522,1717,10318,12048,16.5088,0,0,1,0,0
TiwarinTweets,9,75,62,189,386,21.0,0,0,1,1,0
_rajsinghh,346,158,70,857,11385,2.476878612716763,0,0,1,0,0
RiyazTarique,600,29,149,481,572,0.8016666666666666,0,0,1,0,0
Sachida6,2690,753,1068,3919,10957,1.4568773234200743,0,0,1,0,0
mdasifseo,1426,91,284,536,442,0.3758765778401122,0,0,1,0,0
Aditya_Singh_In,1758,195,512,3197,4398,1.8185437997724687,0,0,1,0,0
AishwaryaMudgi1,282,655,174,998,2085,3.5390070921985815,0,0,1,0,0
Ravinde39156657,18,67,719,372,198,20.666666666666668,0,0,1,1,0
Banarasi_mata,2906,11327,175,27126,19238,9.334480385409497,0,0,0,0,0
SamAdam53472818,102,14,155,989,904,9.696078431372548,0,0,1,1,0
AjayendraR,3804,2840,892,21541,9048,5.662723449001051,0,0,0,0,0
depkpandey,535,1793,1716,5772,15212,10.788785046728972,0,0,1,0,0
athavale_abhi,1328,4231,2609,119124,75307,89.70180722891567,0,0,1,0,1
mathers_96,1024,1,107,59,408,0.0576171875,0,0,1,0,0
iVarunVerma,2594,582,688,1352,1018,0.5212027756360833,0,0,0,0,0
Rsjhajharia64,1475,259,302,18877,19587,12.797966101694914,0,0,1,0,0
iamajendrayadav,760,9,170,134,770,0.1763157894736842,0,0,1,0,0
vishramina,926,2496,596,1104,1845,1.1922246220302375,0,0,1,0,0
Anuj_Singh34,768,10479,10235,18175,40879,23.665364583333332,0,0,1,0,0
FaisalRangooni,2582,155,572,314,6425,0.12161115414407436,0,0,1,0,0
NavinRaghuvnshi,899,984,393,732,6742,0.814238042269188,0,0,1,0,0
logicSpecie,1785,171,115,5964,12795,3.3411764705882354,0,0,1,0,0
appj5,1812,650,434,6732,60771,3.7152317880794703,0,0,0,0,0
deepakjha_bjp,1131,547,696,411,888,0.363395225464191,0,0,1,0,0
Yodiadinath,1273,953,924,8009,12328,6.291437549096623,0,0,1,0,0
Iqbal0610,2957,88,376,3974,6543,1.3439296584376057,0,0,0,0,0
manjeet_gurjar1,1095,143,201,471,4355,0.4301369863013699,0,0,1,0,0
tattooz_makerz,692,13,93,93,293,0.13439306358381503,0,0,1,0,0
Vinitmakwana,2109,157,340,1064,675,0.5045045045045045,0,0,0,0,0
drvipin12,3690,102,86,1521,2353,0.4121951219512195,0,0,0,0,0
KhanMosaddique,112,18,64,86,490,0.7678571428571429,0,0,1,1,0
thejaseem,2414,186,621,5523,3662,2.287903893951947,0,0,0,0,0
patel1194,828,70,168,688,70,0.8309178743961353,0,0,1,0,0
Ragstargupta3,1526,31,85,1380,2040,0.9043250327653998,0,0,1,0,0
salmankhanalig,1465,372,384,187,245,0.12764505119453926,0,0,1,0,0
rajneeshk,3969,272,286,17773,900,4.477954144620811,0,0,0,0,0
rkarya2000,379,25,163,292,7645,0.7704485488126649,0,0,1,0,0
BangaloreMirror,4336,90668,137,60209,374,13.885839483394834,1,0,0,0,0
AnilKap57560169,386,118,172,1059,467,2.743523316062176,0,0,1,0,0
Kashyap_ocean,1445,1050,96,21912,15879,15.16401384083045,0,0,1,0,0
shahrukhrazvi,3108,464,2519,4062,9655,1.306949806949807,0,0,0,0,0
imvamsi39,2097,148,997,5048,26301,2.407248450166905,0,0,0,0,0
chetan_guna,1090,278,945,4585,18079,4.206422018348624,0,0,1,0,0
HadatRoshan,642,165,356,517,4375,0.8052959501557633,0,0,1,0,0
CAChirag,3819,12140,154,22308,9688,5.841319717203456,0,0,0,0,0
AnIdiotNature,1267,58,1054,906,568,0.7150749802683505,0,0,0,0,0
Arpit4013,1192,39,167,923,2299,0.7743288590604027,0,0,0,0,0
variszaz,3333,95,132,1225,358,0.36753675367536753,0,0,1,0,0
SanjayYadavJi14,123,268,658,1400,10669,11.382113821138212,0,0,1,1,0
Vish_Upa,1123,126,6,11199,2983,9.97239536954586,0,0,1,0,0
KrishnaPrasadAV,2922,70,530,2076,745,0.7104722792607803,0,0,0,0,0
PritamRaw,1896,1861,1238,10348,19319,5.457805907172996,0,0,0,0,0
imnadee,1454,492,663,1943,9698,1.3363136176066024,0,0,1,0,0
AkshayPatilRaje,657,106,819,1558,5803,2.371385083713851,0,0,1,0,0
Delhinewslive,909,374,38,610,400,0.671067106710671,0,0,1,0,0
ShashiEil,2362,42,296,714,1160,0.3022861981371719,0,0,1,0,0
Habeebinamdar,2758,20526,9182,1395,69709,0.505801305293691,0,0,0,0,0
atulsinghjha,3802,475,340,3246,8459,0.8537611783271962,0,0,0,0,0
HellstersBro,1135,129,280,2344,7299,2.0651982378854625,0,0,1,0,0
SumanLatta,673,336,361,212,1176,0.3150074294205052,0,0,1,0,0
indragohil,3711,183,612,2218,6174,0.5976825653462678,0,0,1,0,0
sarbpl,902,40,1051,1252,1008,1.3880266075388026,0,0,1,0,0
AAP_ka_modi_,3352,54,140,406,56,0.12112171837708831,0,0,0,0,0
ShuklaAkshay,3831,725,127,1453,217,0.3792743409031584,0,0,0,0,0
thewirehindi,1149,246741,11,18127,3,15.7763272410792,1,0,0,0,0
nikita_yadav,2995,265,929,3187,7696,1.0641068447412354,0,0,0,0,0
SharmaShyamlal,2511,155,134,15261,12070,6.077658303464755,0,0,0,0,0
800Arun,1799,223,239,8307,5132,4.617565314063368,0,0,1,0,0
thejendra,3953,2593,882,20703,191,5.237288135593221,0,0,0,0,0
DrShakirjalgaon,3056,748,125,2816,2212,0.9214659685863874,0,0,1,0,0
j4ntarocks,176,249,402,222,320,1.2613636363636365,0,0,1,1,0
DOT69233261,146,24,91,263,376,1.8013698630136987,0,0,1,1,0
kumarsaurabh__,1295,207,1747,13228,30080,10.214671814671815,0,0,0,0,0
SlatedTruth,538,50,81,516,1175,0.9591078066914498,0,0,1,0,0
KaranSi51757728,1191,455,126,745,38879,0.6255247691015953,0,0,1,0,0
imravisawarn,1776,179,542,1796,5831,1.0112612612612613,0,0,1,0,0
mahadev__bhakt,2207,67,207,576,597,0.2609877661984594,0,0,1,0,0
dhruvchhetri,3209,28,427,1028,438,0.32034901838578994,0,0,0,0,0
MV_saxena,941,39,239,231,1657,0.2454835281615303,0,0,1,0,0
Raf71192552,1525,212,88,3572,3558,2.342295081967213,0,0,1,0,0
oneimperfectguy,2825,148,130,10438,2255,3.6948672566371683,0,0,0,0,0
AdnanSundal,1872,584,802,11000,49617,5.8760683760683765,0,0,1,0,0
Reality_Index,587,113,0,580,5,0.9880749574105622,0,0,0,0,0
SirPandya1,7,0,5,5,0,0.7142857142857143,0,0,1,1,0
RealCMRathod,85,3289,3216,1489,7960,17.51764705882353,0,0,1,1,1
rakhitripathi,3607,7436,1429,2023,13186,0.5608538952037705,0,0,0,0,0
NewsNationTV,2620,168098,455,287149,1832,109.59885496183206,1,0,0,0,1
MdAamir46028246,99,24,79,294,649,2.9696969696969697,0,0,1,1,0
TheLallantop,1584,136809,444,19150,244,12.089646464646465,1,0,0,0,0
zeeshansm76,1715,543,1872,3247,12355,1.8932944606413995,0,0,1,0,0
Usmanganilala,972,94,40,310,910,0.31893004115226337,0,0,1,0,0
siddhartha0208,3713,83,185,459,47,0.12361971451656342,0,0,0,0,0
Poly_Tickle,2413,535,2012,6828,705,2.8296726067136344,0,0,1,0,0
nagpure_kiran,1510,374,286,4917,28190,3.2562913907284767,0,0,1,0,0
UpscforAll,433,1548,17,727,54,1.6789838337182448,0,0,1,0,0
rajeevkjha_76,3140,1012,1084,10693,18388,3.4054140127388535,0,0,0,0,0
Alisyed30,1950,209,474,8156,7981,4.182564102564102,0,0,1,0,0
AbhijitMehra,1865,42,138,1537,5542,0.8241286863270777,0,0,1,0,0
ziavu,2996,1540,1281,7404,757,2.4712950600801067,0,0,0,0,0
MasoodkhanAlam,2512,28,916,187,224,0.07444267515923567,0,0,1,0,0
AamirHa73727327,295,6,26,10,232,0.03389830508474576,0,0,1,0,0
urwa123451,136,153,53,7030,333,51.69117647058823,0,0,1,1,0
iIndianPolitico,3238,630,276,2703,6140,0.8347745521927116,0,0,0,0,0
ranvijaylive,1669,966,1310,3084,3651,1.847813061713601,0,0,0,0,0
ArnabGoswame,741,2107,134,3734,6980,5.039136302294197,0,0,1,0,0
Dr_NehaKumari76,348,4538,4983,27220,13514,78.2183908045977,0,0,1,0,1
TatvamasiKR,3317,278,850,10180,11707,3.0690382876092857,0,0,0,0,0
Tollybuff,764,66,477,3758,953,4.9188481675392675,0,0,1,0,0
ramana1729,3947,5839,5941,266446,177775,67.50595388902964,0,0,0,0,1
DragonForce_One,2941,14538,15259,170229,84510,57.881332879972796,0,0,0,0,1
newtonnkjjio,2230,199,485,34554,30091,15.495067264573992,0,0,1,0,0
Rohitth94555630,100,6,62,43,61,0.43,0,0,1,1,0
aumnamah_,1732,108,267,32440,5160,18.729792147806005,0,0,1,0,0
Raj_Jain9,98,33,494,6146,7930,62.714285714285715,0,0,1,1,0
shrishsingh1997,1446,24,28,50,159,0.034578146611341634,0,0,1,0,0
Nidhi_iBranch,3799,892,1304,7617,5869,2.005001316135825,0,0,0,0,0
Harshit0057,2325,526,1422,10231,37293,4.400430107526882,0,0,1,0,0
hoosier__daddy_,2866,95,59,1913,2618,0.6674808094905792,0,0,1,0,0
PeeyushTechie,3602,728,463,6435,15969,1.7865074958356468,0,0,0,0,0
MarcusVegetable,3209,311,738,24120,1343,7.516360236833905,0,0,0,0,0
uchandan16,1600,268,137,18044,16703,11.2775,0,0,1,0,0
Sisirkumardatt3,528,126,26,9609,5678,18.198863636363637,0,0,1,0,0
dr__Pepe__,3605,6526,7178,66445,38810,18.43134535367545,0,0,1,0,0
rokul59,3329,1298,302,96529,35630,28.99639531390808,0,0,1,0,0
Usharmaalld,3414,36,41,4049,757,1.1859988283538372,0,0,1,0,0
BramhaKamal,3193,1079,20,66721,241,20.896022549326652,0,0,0,0,0
Koushikasa,3674,267,492,9901,41404,2.6948829613500274,0,0,0,0,0
ANURAGTIWARI11,3128,60,200,887,2400,0.2835677749360614,0,0,1,0,0
vj_budhiraja,1250,228,169,34638,52194,27.7104,0,0,1,0,0
SachinsTweet,1018,1055,4975,43274,51858,42.50884086444008,0,0,1,0,0
SanjayBJP14,360,10,28,303,616,0.8416666666666667,0,0,1,0,0
Deshbhakt987,117,166,616,12601,6956,107.7008547008547,0,0,1,1,0
nageshprata,1959,33,161,5369,3014,2.740684022460439,0,0,1,0,0
RehaanMasood,1854,16415,7120,50250,58622,27.10355987055016,0,0,1,0,0
Mohit41926664,839,117,64,814,8187,0.9702026221692491,0,0,1,0,0
DheerajcOnline,13,80,194,210,377,16.153846153846153,0,0,1,1,0
RizviSalim,3117,2388,5001,253162,273246,81.21976259223612,0,0,0,0,0
BornComrade,426,9,185,1042,598,2.4460093896713615,0,0,1,0,0
Real_Bhagirath,1799,591,829,1153,3345,0.6409116175653141,0,0,1,0,0
Bilal74Shahzaib,1846,190,241,1468,1092,0.7952329360780065,0,0,1,0,0
Ashishrchandran,1978,389,276,208,148,0.1051567239635996,0,0,1,0,0
SameerSs156,2135,148,730,2878,30601,1.3480093676814988,0,0,1,0,0
theansar,1796,68,46,2564,2053,1.4276169265033407,0,0,1,0,0
amitoshthakur,3085,3043,3009,8495,2724,2.753646677471637,0,0,1,0,0
fahmidahyousfi,2556,102,254,3353,3554,1.3118153364632237,0,0,1,0,0
KChanyal,2180,1041,839,15152,125188,6.95045871559633,0,0,1,0,0
